ANZLIC_ID|COLUMN_NAME|OBLIGATION|IS_UNIQUE|DATA_TYPE|DATA_LENGTH|DATA_PRECISION|DATA_SCALE|REFTAB_OWNER_NAME|REFTAB_TABLE_NAME|REFTAB_CODE_COLUMN_NAME|COMMENTS
ANZVI0803005396|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803005396|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803005396|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803005396|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803005396|ECC_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005396|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803005396|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803005396|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803005396|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005396|X_CURLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005396|X_CURLSNOTES|O|N|VARCHAR2|70||||||
ANZVI0803005396|X_LNDMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005396|X_LNDMGRVERB|O|N|VARCHAR2|20||||||
ANZVI0803005396|X_MMTFORDESC|O|N|VARCHAR2|50||||||
ANZVI0803005396|X_MMTGENDESC|O|N|VARCHAR2|50||||||
ANZVI0803005396|X_MMTNEWDESC|O|N|VARCHAR2|70||||||
ANZVI0803005396|X_MMTOLDDESC|O|N|VARCHAR2|70||||||
ANZVI0803005396|X_MMTPKDESC|O|N|VARCHAR2|50||||||
ANZVI0803005396|X_POLMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005396|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005396|X_PROPLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005396|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803005399|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803005399|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803005399|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803005399|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803005399|ECC_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005399|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803005399|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803005399|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803005399|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005399|X_CURLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005399|X_CURLSNOTES|O|N|VARCHAR2|70||||||
ANZVI0803005399|X_LNDMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005399|X_LNDMGRVERB|O|N|VARCHAR2|20||||||
ANZVI0803005399|X_MMTFORDESC|O|N|VARCHAR2|50||||||
ANZVI0803005399|X_MMTGENDESC|O|N|VARCHAR2|50||||||
ANZVI0803005399|X_MMTNEWDESC|O|N|VARCHAR2|70||||||
ANZVI0803005399|X_MMTOLDDESC|O|N|VARCHAR2|70||||||
ANZVI0803005399|X_MMTPKDESC|O|N|VARCHAR2|50||||||
ANZVI0803005399|X_POLMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005399|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005399|X_PROPLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005399|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803005400|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803005400|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803005400|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803005400|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803005400|ECC_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005400|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803005400|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803005400|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803005400|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005400|X_CURLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005400|X_CURLSNOTES|O|N|VARCHAR2|70||||||
ANZVI0803005400|X_LNDMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005400|X_LNDMGRVERB|O|N|VARCHAR2|20||||||
ANZVI0803005400|X_MMTFORDESC|O|N|VARCHAR2|50||||||
ANZVI0803005400|X_MMTGENDESC|O|N|VARCHAR2|50||||||
ANZVI0803005400|X_MMTNEWDESC|O|N|VARCHAR2|70||||||
ANZVI0803005400|X_MMTOLDDESC|O|N|VARCHAR2|70||||||
ANZVI0803005400|X_MMTPKDESC|O|N|VARCHAR2|50||||||
ANZVI0803005400|X_POLMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005400|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005400|X_PROPLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005400|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803005401|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803005401|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803005401|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803005401|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803005401|ECC_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005401|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803005401|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803005401|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803005401|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005401|X_CURLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005401|X_CURLSNOTES|O|N|VARCHAR2|70||||||
ANZVI0803005401|X_LNDMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005401|X_LNDMGRVERB|O|N|VARCHAR2|20||||||
ANZVI0803005401|X_MMTFORDESC|O|N|VARCHAR2|50||||||
ANZVI0803005401|X_MMTGENDESC|O|N|VARCHAR2|50||||||
ANZVI0803005401|X_MMTNEWDESC|O|N|VARCHAR2|70||||||
ANZVI0803005401|X_MMTOLDDESC|O|N|VARCHAR2|70||||||
ANZVI0803005401|X_MMTPKDESC|O|N|VARCHAR2|50||||||
ANZVI0803005401|X_POLMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005401|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005401|X_PROPLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005401|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803005402|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803005402|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803005402|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803005402|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803005402|ECC_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005402|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803005402|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803005402|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803005402|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005402|X_CURLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005402|X_CURLSNOTES|O|N|VARCHAR2|70||||||
ANZVI0803005402|X_LNDMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005402|X_LNDMGRVERB|O|N|VARCHAR2|20||||||
ANZVI0803005402|X_MMTFORDESC|O|N|VARCHAR2|50||||||
ANZVI0803005402|X_MMTGENDESC|O|N|VARCHAR2|50||||||
ANZVI0803005402|X_MMTNEWDESC|O|N|VARCHAR2|70||||||
ANZVI0803005402|X_MMTOLDDESC|O|N|VARCHAR2|70||||||
ANZVI0803005402|X_MMTPKDESC|O|N|VARCHAR2|50||||||
ANZVI0803005402|X_POLMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005402|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005402|X_PROPLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005402|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803005403|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803005403|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803005403|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803005403|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803005403|ECC_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005403|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803005403|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803005403|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803005403|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005403|X_CURLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005403|X_CURLSNOTES|O|N|VARCHAR2|70||||||
ANZVI0803005403|X_LNDMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005403|X_LNDMGRVERB|O|N|VARCHAR2|20||||||
ANZVI0803005403|X_MMTFORDESC|O|N|VARCHAR2|50||||||
ANZVI0803005403|X_MMTGENDESC|O|N|VARCHAR2|50||||||
ANZVI0803005403|X_MMTNEWDESC|O|N|VARCHAR2|70||||||
ANZVI0803005403|X_MMTOLDDESC|O|N|VARCHAR2|70||||||
ANZVI0803005403|X_MMTPKDESC|O|N|VARCHAR2|50||||||
ANZVI0803005403|X_POLMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005403|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005403|X_PROPLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005403|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803005404|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803005404|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803005404|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803005404|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803005404|ECC_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005404|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803005404|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803005404|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803005404|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005404|X_CURLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005404|X_CURLSNOTES|O|N|VARCHAR2|70||||||
ANZVI0803005404|X_LNDMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005404|X_LNDMGRVERB|O|N|VARCHAR2|20||||||
ANZVI0803005404|X_MMTFORDESC|O|N|VARCHAR2|50||||||
ANZVI0803005404|X_MMTGENDESC|O|N|VARCHAR2|50||||||
ANZVI0803005404|X_MMTNEWDESC|O|N|VARCHAR2|70||||||
ANZVI0803005404|X_MMTOLDDESC|O|N|VARCHAR2|70||||||
ANZVI0803005404|X_MMTPKDESC|O|N|VARCHAR2|50||||||
ANZVI0803005404|X_POLMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005404|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005404|X_PROPLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005404|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803005405|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803005405|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803005405|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803005405|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803005405|ECC_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005405|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803005405|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803005405|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803005405|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005405|X_CURLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005405|X_CURLSNOTES|O|N|VARCHAR2|70||||||
ANZVI0803005405|X_LNDMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005405|X_LNDMGRVERB|O|N|VARCHAR2|20||||||
ANZVI0803005405|X_MMTFORDESC|O|N|VARCHAR2|50||||||
ANZVI0803005405|X_MMTGENDESC|O|N|VARCHAR2|50||||||
ANZVI0803005405|X_MMTNEWDESC|O|N|VARCHAR2|70||||||
ANZVI0803005405|X_MMTOLDDESC|O|N|VARCHAR2|70||||||
ANZVI0803005405|X_MMTPKDESC|O|N|VARCHAR2|50||||||
ANZVI0803005405|X_POLMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005405|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005405|X_PROPLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005405|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803005408|ACT|O|N|VARCHAR2|50||||||
ANZVI0803005408|AREA_CODE|O|N|NUMBER|22|5|0||||
ANZVI0803005408|AREA_HA|O|N|NUMBER|22|15|4||||
ANZVI0803005408|DATE_EST|O|N|DATE|7||||||
ANZVI0803005408|IMPL_STAT|O|N|VARCHAR2|15||||||
ANZVI0803005408|IUCN_CAT|O|N|VARCHAR2|20||||||
ANZVI0803005408|LABEL|O|N|VARCHAR2|120||||||
ANZVI0803005408|LABELSHORT|O|N|VARCHAR2|100||||||
ANZVI0803005408|MMGT_ONGRD|O|N|VARCHAR2|100||||||
ANZVI0803005408|MNG_GROUP|O|N|VARCHAR2|50||||||
ANZVI0803005408|NAME|O|N|VARCHAR2|120||||||
ANZVI0803005408|NAME_SOURC|O|N|VARCHAR2|50||||||
ANZVI0803005408|PERIMETER|O|N|NUMBER|22|15|4||||
ANZVI0803005408|PRIMS_ID|O|N|NUMBER|22|6|0||||
ANZVI0803005408|REC_CAT|O|N|VARCHAR2|100||||||
ANZVI0803005408|REC_CODE|O|N|VARCHAR2|6||||||
ANZVI0803005408|SCHED|O|N|VARCHAR2|10||||||
ANZVI0803005408|STUDY_AREA|O|N|VARCHAR2|70||||||
ANZVI0803005408|VERS_DATE|O|N|DATE|7||||||
ANZVI0803005409|ACT|O|N|VARCHAR2|50||||||
ANZVI0803005409|AREA_CODE|O|N|NUMBER|22|5|0||||
ANZVI0803005409|AREA_HA|O|N|NUMBER|22|15|4||||
ANZVI0803005409|DATE_EST|O|N|DATE|7||||||
ANZVI0803005409|IMPL_STAT|O|N|VARCHAR2|15||||||
ANZVI0803005409|IUCN_CAT|O|N|VARCHAR2|20||||||
ANZVI0803005409|LABEL|O|N|VARCHAR2|120||||||
ANZVI0803005409|LABELSHORT|O|N|VARCHAR2|100||||||
ANZVI0803005409|MMGT_ONGRD|O|N|VARCHAR2|100||||||
ANZVI0803005409|MNG_GROUP|O|N|VARCHAR2|50||||||
ANZVI0803005409|NAME|O|N|VARCHAR2|120||||||
ANZVI0803005409|NAME_SOURC|O|N|VARCHAR2|50||||||
ANZVI0803005409|PERIMETER|O|N|NUMBER|22|15|4||||
ANZVI0803005409|PRIMS_ID|O|N|NUMBER|22|6|0||||
ANZVI0803005409|REC_CAT|O|N|VARCHAR2|100||||||
ANZVI0803005409|REC_CODE|O|N|VARCHAR2|6||||||
ANZVI0803005409|SCHED|O|N|VARCHAR2|10||||||
ANZVI0803005409|STUDY_AREA|O|N|VARCHAR2|70||||||
ANZVI0803005409|VERS_DATE|O|N|DATE|7||||||
ANZVI0803005410|ACT|O|N|VARCHAR2|50||||||
ANZVI0803005410|AREA_CODE|O|N|NUMBER|22|5|0||||
ANZVI0803005410|AREA_HA|O|N|NUMBER|22|15|4||||
ANZVI0803005410|DATE_EST|O|N|DATE|7||||||
ANZVI0803005410|IMPL_STAT|O|N|VARCHAR2|15||||||
ANZVI0803005410|IUCN_CAT|O|N|VARCHAR2|20||||||
ANZVI0803005410|LABEL|O|N|VARCHAR2|120||||||
ANZVI0803005410|LABELSHORT|O|N|VARCHAR2|100||||||
ANZVI0803005410|MMGT_ONGRD|O|N|VARCHAR2|100||||||
ANZVI0803005410|MNG_GROUP|O|N|VARCHAR2|50||||||
ANZVI0803005410|NAME|O|N|VARCHAR2|120||||||
ANZVI0803005410|NAME_SOURC|O|N|VARCHAR2|50||||||
ANZVI0803005410|PERIMETER|O|N|NUMBER|22|15|4||||
ANZVI0803005410|PRIMS_ID|O|N|NUMBER|22|6|0||||
ANZVI0803005410|REC_CAT|O|N|VARCHAR2|100||||||
ANZVI0803005410|REC_CODE|O|N|VARCHAR2|6||||||
ANZVI0803005410|SCHED|O|N|VARCHAR2|10||||||
ANZVI0803005410|STUDY_AREA|O|N|VARCHAR2|70||||||
ANZVI0803005410|VERS_DATE|O|N|DATE|7||||||
ANZVI0803005411|ACT|O|N|VARCHAR2|50||||||
ANZVI0803005411|AREA_CODE|O|N|NUMBER|22|5|0||||
ANZVI0803005411|AREA_HA|O|N|NUMBER|22|15|4||||
ANZVI0803005411|DATE_EST|O|N|DATE|7||||||
ANZVI0803005411|IMPL_STAT|O|N|VARCHAR2|15||||||
ANZVI0803005411|IUCN_CAT|O|N|VARCHAR2|20||||||
ANZVI0803005411|LABEL|O|N|VARCHAR2|120||||||
ANZVI0803005411|LABELSHORT|O|N|VARCHAR2|100||||||
ANZVI0803005411|MMGT_ONGRD|O|N|VARCHAR2|100||||||
ANZVI0803005411|MNG_GROUP|O|N|VARCHAR2|50||||||
ANZVI0803005411|NAME|O|N|VARCHAR2|120||||||
ANZVI0803005411|NAME_SOURC|O|N|VARCHAR2|50||||||
ANZVI0803005411|PERIMETER|O|N|NUMBER|22|15|4||||
ANZVI0803005411|PRIMS_ID|O|N|NUMBER|22|6|0||||
ANZVI0803005411|REC_CAT|O|N|VARCHAR2|100||||||
ANZVI0803005411|REC_CODE|O|N|VARCHAR2|6||||||
ANZVI0803005411|SCHED|O|N|VARCHAR2|10||||||
ANZVI0803005411|STUDY_AREA|O|N|VARCHAR2|70||||||
ANZVI0803005411|VERS_DATE|O|N|DATE|7||||||
ANZVI0803005412|ACT|O|N|VARCHAR2|50||||||
ANZVI0803005412|AREA_CODE|O|N|NUMBER|22|5|0||||
ANZVI0803005412|AREA_HA|O|N|NUMBER|22|15|4||||
ANZVI0803005412|DATE_EST|O|N|DATE|7||||||
ANZVI0803005412|IMPL_STAT|O|N|VARCHAR2|15||||||
ANZVI0803005412|IUCN_CAT|O|N|VARCHAR2|20||||||
ANZVI0803005412|LABEL|O|N|VARCHAR2|120||||||
ANZVI0803005412|LABELSHORT|O|N|VARCHAR2|100||||||
ANZVI0803005412|MMGT_ONGRD|O|N|VARCHAR2|100||||||
ANZVI0803005412|MNG_GROUP|O|N|VARCHAR2|50||||||
ANZVI0803005412|NAME|O|N|VARCHAR2|120||||||
ANZVI0803005412|NAME_SOURC|O|N|VARCHAR2|50||||||
ANZVI0803005412|PERIMETER|O|N|NUMBER|22|15|4||||
ANZVI0803005412|PRIMS_ID|O|N|NUMBER|22|6|0||||
ANZVI0803005412|REC_CAT|O|N|VARCHAR2|100||||||
ANZVI0803005412|REC_CODE|O|N|VARCHAR2|6||||||
ANZVI0803005412|SCHED|O|N|VARCHAR2|10||||||
ANZVI0803005412|STUDY_AREA|O|N|VARCHAR2|70||||||
ANZVI0803005412|VERS_DATE|O|N|DATE|7||||||
ANZVI0803005413|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803005413|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803005413|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803005413|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803005413|ECC_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005413|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803005413|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803005413|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803005413|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005413|X_CURLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005413|X_CURLSNOTES|O|N|VARCHAR2|70||||||
ANZVI0803005413|X_LNDMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005413|X_LNDMGRVERB|O|N|VARCHAR2|20||||||
ANZVI0803005413|X_MMTFORDESC|O|N|VARCHAR2|50||||||
ANZVI0803005413|X_MMTGENDESC|O|N|VARCHAR2|50||||||
ANZVI0803005413|X_MMTNEWDESC|O|N|VARCHAR2|70||||||
ANZVI0803005413|X_MMTOLDDESC|O|N|VARCHAR2|70||||||
ANZVI0803005413|X_MMTPKDESC|O|N|VARCHAR2|50||||||
ANZVI0803005413|X_POLMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005413|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005413|X_PROPLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005413|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803005414|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803005414|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803005414|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803005414|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803005414|ECC_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005414|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803005414|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803005414|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803005414|PLMNAME_ID|O|N|NUMBER|22|5|0||||
ANZVI0803005414|X_CURLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005414|X_CURLSNOTES|O|N|VARCHAR2|70||||||
ANZVI0803005414|X_LNDMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005414|X_LNDMGRVERB|O|N|VARCHAR2|20||||||
ANZVI0803005414|X_MMTFORDESC|O|N|VARCHAR2|50||||||
ANZVI0803005414|X_MMTGENDESC|O|N|VARCHAR2|50||||||
ANZVI0803005414|X_MMTNEWDESC|O|N|VARCHAR2|70||||||
ANZVI0803005414|X_MMTOLDDESC|O|N|VARCHAR2|70||||||
ANZVI0803005414|X_MMTPKDESC|O|N|VARCHAR2|50||||||
ANZVI0803005414|X_POLMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005414|X_PRIMS_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005414|X_PROPLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005414|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803005415|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803005415|CURRLS_ID|O|N|NUMBER|22|10|0||||
ANZVI0803005415|ECCMMTREC_ID|O|N|NUMBER|22|10|0||||
ANZVI0803005415|ECCNAME|O|N|VARCHAR2|100||||||
ANZVI0803005415|ECCREF|O|N|VARCHAR2|5||||||
ANZVI0803005415|ECCSTUDY|O|N|VARCHAR2|70||||||
ANZVI0803005415|ECCSTUDY_ID|O|N|NUMBER|22|10|0||||
ANZVI0803005415|ECC_ID|O|N|NUMBER|22|10|0||||
ANZVI0803005415|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803005415|LANDMGR_ID|O|N|NUMBER|22|10|0||||
ANZVI0803005415|MMTFOR_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005415|MMTGEN_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005415|MMTNEW_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005415|MMTPK_ID|O|N|NUMBER|22|4|0||||
ANZVI0803005415|MMT_ID|O|N|NUMBER|22|10|0||||
ANZVI0803005415|PLMLABEL|O|N|VARCHAR2|50||||||
ANZVI0803005415|PLMNAME|O|N|VARCHAR2|100||||||
ANZVI0803005415|PLMNAME_ID|O|N|NUMBER|22|10|0||||
ANZVI0803005415|POLMGR_ID|O|N|NUMBER|22|10|0||||
ANZVI0803005415|PROPLS_ID|O|N|NUMBER|22|10|0||||
ANZVI0803005415|STATE_ID|O|N|NUMBER|22|10|0||||
ANZVI0803005415|X_CURLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005415|X_CURLSNOTES|O|N|VARCHAR2|70||||||
ANZVI0803005415|X_ECCMMTDESC|O|N|VARCHAR2|80||||||
ANZVI0803005415|X_LNDMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005415|X_LNDMGRVERB|O|N|VARCHAR2|20||||||
ANZVI0803005415|X_MMTFORDESC|O|N|VARCHAR2|50||||||
ANZVI0803005415|X_MMTGENDESC|O|N|VARCHAR2|50||||||
ANZVI0803005415|X_MMTNEWDESC|O|N|VARCHAR2|70||||||
ANZVI0803005415|X_MMTOLDDESC|O|N|VARCHAR2|70||||||
ANZVI0803005415|X_MMTPKDESC|O|N|VARCHAR2|50||||||
ANZVI0803005415|X_POLMGRDESC|O|N|VARCHAR2|70||||||
ANZVI0803005415|X_PRIMS_ID|O|N|NUMBER|22|10|0||||
ANZVI0803005415|X_PROPLSDESC|O|N|VARCHAR2|70||||||
ANZVI0803005415|X_SRCLAYER|O|N|VARCHAR2|12||||||
ANZVI0803005415|X_STATEDESC|O|N|VARCHAR2|20||||||
ANZVI0803005417|GRIDCODE|O|N|NUMBER|22|15|4||||
ANZVI0803005417|SE_ANNO_CAD_DATA|O|N|BLOB|4000||||||
ANZVI0803005418|GRIDCODE|O|N|NUMBER|22|15|4||||
ANZVI0803005418|SE_ANNO_CAD_DATA|O|N|BLOB|4000||||||
ANZVI0803005419|GRIDCODE|O|N|NUMBER|22|15|4||||
ANZVI0803005419|SE_ANNO_CAD_DATA|O|N|BLOB|4000||||||
ANZVI0803005420|GRIDCODE|O|N|NUMBER|22|15|4||||
ANZVI0803005420|SE_ANNO_CAD_DATA|O|N|BLOB|4000||||||
ANZVI0803005421|ID|O|N|NUMBER|22|9|0||||
ANZVI0803005421|SE_ANNO_CAD_DATA|O|N|BLOB|4000||||||
ANZVI0803005422|ID|O|N|NUMBER|22|6|0||||
ANZVI0803005422|SE_ANNO_CAD_DATA|O|N|BLOB|4000||||||
ANZVI0803005423|ID|O|N|NUMBER|22|9|0||||
ANZVI0803005423|SE_ANNO_CAD_DATA|O|N|BLOB|4000||||||
ANZVI0803005424|ID|O|N|NUMBER|22|9|0||||
ANZVI0803005424|SE_ANNO_CAD_DATA|O|N|BLOB|4000||||||
ANZVI0803005429|ADDRESS|O|N|VARCHAR2|100||||||
ANZVI0803005429|ID|O|N|NUMBER|22||0||||
ANZVI0803005429|LOCATION|O|N|VARCHAR2|50||||||
ANZVI0803005429|LOG_TYPE|O|N|VARCHAR2|50||||||
ANZVI0803005429|MANAGER|O|N|VARCHAR2|75||||||
ANZVI0803005429|PHONE|O|N|VARCHAR2|50||||||
ANZVI0803005429|RESPONSE_REGION|O|N|VARCHAR2|30||||||
ANZVI0803005430|ID|O|N|NUMBER|22||0||||
ANZVI0803005430|NAME|O|N|VARCHAR2|20||||||
ANZVI0803005431|ASF_CODE|O|N|VARCHAR2|254||||||
ANZVI0803005431|BREEDING|O|N|VARCHAR2|254||||||
ANZVI0803005431|COMMENTS|O|N|VARCHAR2|254||||||
ANZVI0803005431|ESTIMATED_|O|N|VARCHAR2|254||||||
ANZVI0803005431|EXPERT_NAM|O|N|VARCHAR2|254||||||
ANZVI0803005431|EXPERT_ORG|O|N|VARCHAR2|254||||||
ANZVI0803005431|HIBERNATIN|O|N|VARCHAR2|254||||||
ANZVI0803005431|LAT_DD94|O|N|NUMBER|22|38|8||||
